#name	name2
NM_001204301	APP
NM_001136016	APP
NM_001204303	APP
NM_001136129	APP
NM_001136130	APP
NM_201413	APP
NM_000484	APP
NM_001136131	APP
NM_182918	ERG
NM_001243429	ERG
NM_004449	ERG
NM_000874	IFNAR2
NM_207585	IFNAR2
NM_207584	IFNAR2
NM_001243428	ERG
NM_001136154	ERG
NM_001136155	ERG
NM_001243432	ERG
NM_001197297	GABPA
NM_002040	GABPA
NM_004414	RCAN1
NM_203417	RCAN1
NM_001754	RUNX1
NM_001001890	RUNX1
NM_003316	TTC3
NM_001001894	TTC3
NM_005867	DSCR4
NM_004571	PKNOX1
NM_007031	HSF2BP
NM_015151	DIP2A
NM_001146116	DIP2A
NM_001146114	DIP2A
NM_206866	BACH1
NM_001186	BACH1
NR_027655	BACH1
NM_013329	GCFC1
NR_027873	GCFC1
NM_016631	GCFC1
NM_005806	OLIG2
NM_138983	OLIG1
NM_203418	RCAN1
NM_001122607	RUNX1
NM_005069	SIM2
NM_009586	SIM2
NM_005239	ETS2
NM_001256295	ETS2
NM_004965	HMGN1
NM_003225	TFF1
NM_173354	SIK1
NM_000383	AIRE
NM_000658	AIRE
NM_006936	SUMO3
NM_206891	DIP2A
NM_206890	DIP2A
NM_206889	DIP2A
NM_001146115	DIP2A
NM_206962	PRMT2
NM_001535	PRMT2
NM_001242865	PRMT2
NM_001242864	PRMT2
NM_001242866	PRMT2
NM_020831	MKL1
NM_003325	HIRA
NM_005315	GSC2
NM_002745	MAPK1
NM_138957	MAPK1
NM_004327	BCR
NM_021574	BCR
NM_001257387	CHEK2
NM_007194	CHEK2
NM_001005735	CHEK2
NM_145862	CHEK2
NM_001166019	AP1B1
NM_001127	AP1B1
NM_145730	AP1B1
NM_002133	HMOX1
NM_014309	RBFOX2
NM_001082579	RBFOX2
NM_001082578	RBFOX2
NM_001082577	RBFOX2
NM_001031695	RBFOX2
NM_001082576	RBFOX2
NM_001429	EP300
NM_181492	TCF20
NM_005650	TCF20
NM_012401	PLXNB2
NR_003607	HSFY1P1
NM_005992	TBX1
NM_080647	TBX1
NM_080646	TBX1
NM_001190326	DGCR8
NM_022720	DGCR8
NM_006767	LZTR1
NM_001008695	THAP7
NM_030573	THAP7
NM_021916	ZNF70
NM_002415	MIF
NM_003073	SMARCB1
NM_001007468	SMARCB1
NM_005080	XBP1
NM_001079539	XBP1
NM_012265	RHBDD3
NM_005243	EWSR1
NM_001163287	EWSR1
NM_001163286	EWSR1
NM_013986	EWSR1
NM_001163285	EWSR1
NM_001002878	THOC5
NM_003678	THOC5
NM_001002877	THOC5
NM_001002879	THOC5
NM_000355	TCN2
NM_001184726	TCN2
NM_032052	PATZ1
NM_004147	DRG1
NM_032051	PATZ1
NM_032050	PATZ1
NM_014323	PATZ1
NM_000362	TIMP3
NM_001008494	ISX
NM_006941	SOX10
NM_001161574	MAFF
NM_001161573	MAFF
NM_001161572	MAFF
NM_012323	MAFF
NM_006116	TAB1
NM_153497	TAB1
NM_182810	ATF4
NM_001675	ATF4
NM_003216	TEF
NM_001145398	TEF
NM_001018050	POLR3H
NM_138338	POLR3H
NM_032758	PHF5A
NM_001018052	POLR3H
NM_001469	XRCC6
NM_052945	TNFRSF13C
NM_004599	SREBF2
NM_145912	NFAM1
NM_001001928	PPARA
NM_005036	PPARA
NM_002751	MAPK11
NM_001953	TYMP
NM_001113756	TYMP
NM_001113755	TYMP
NM_001257989	TYMP
NM_001257988	TYMP
NM_021903	GABBR1
NM_021904	GABBR1
NM_001470	GABBR1
NM_001109809	ZFP57
NM_002116	HLA-A
NM_001242758	HLA-A
NM_014596	ZNRD1
NM_170783	ZNRD1
NM_000594	TNF
NM_005345	HSPA1A
NM_025256	EHMT2
NM_006709	EHMT2
NM_001206929	AGER
NM_172197	AGER
NM_002586	PBX2
NM_001206966	AGER
NM_001206936	AGER
NR_038190	AGER
NM_001136	AGER
NM_001206954	AGER
NM_001206940	AGER
NM_001206932	AGER
NM_001206934	AGER
NM_000593	TAP1
NM_001320	CSNK2B
NM_002127	HLA-G
NM_002117	HLA-C
NM_001243042	HLA-C
NM_052923	SCAND3
NM_021903	GABBR1
NM_021904	GABBR1
NM_001109809	ZFP57
NM_001470	GABBR1
NM_018950	HLA-F
NM_001098478	HLA-F
NM_001098479	HLA-F
NM_002116	HLA-A
NM_001242758	HLA-A
NM_014596	ZNRD1
NM_170783	ZNRD1
NM_005516	HLA-E
NM_001517	GTF2H4
NM_203289	POU5F1
NM_001173531	POU5F1
NM_002701	POU5F1
NM_007109	TCF19
NM_001077511	TCF19
NM_005514	HLA-B
NM_000594	TNF
NM_001144963	NFKBIL1
NM_005007	NFKBIL1
NM_001144962	NFKBIL1
NM_001144961	NFKBIL1
NM_025256	EHMT2
NM_006709	EHMT2
NM_005345	HSPA1A
NM_002904	RDBP
NM_172197	AGER
NM_001136153	ATF6B
NM_002586	PBX2
NM_001206929	AGER
NM_001206936	AGER
NR_038190	AGER
NM_001206966	AGER
NM_001136	AGER
NM_001206954	AGER
NM_001206940	AGER
NM_004381	ATF6B
NM_001206932	AGER
NM_001206934	AGER
NM_001243962	HLA-DQB1
NM_000593	TAP1
NM_001199456	BRD2
NM_001113182	BRD2
NM_005104	BRD2
NM_001199455	BRD2
NR_037625	BRD2
NM_002931	RING1
NM_021976	RXRB
NM_001141969	DAXX
NM_001350	DAXX
NM_001141970	DAXX
NM_001254717	DAXX
NM_006709	EHMT2
NM_025256	EHMT2
NM_021903	GABBR1
NM_021904	GABBR1
NM_001470	GABBR1
NM_018950	HLA-F
NM_001109809	ZFP57
NM_001098478	HLA-F
NM_001098479	HLA-F
NM_002127	HLA-G
NM_002116	HLA-A
NM_001242758	HLA-A
NM_170783	ZNRD1
NM_014596	ZNRD1
NM_005516	HLA-E
NM_001517	GTF2H4
NM_203289	POU5F1
NM_001173531	POU5F1
NM_002701	POU5F1
NM_007109	TCF19
NM_001077511	TCF19
NM_002117	HLA-C
NM_001243042	HLA-C
NM_000594	TNF
NM_001144961	NFKBIL1
NM_005007	NFKBIL1
NM_001144963	NFKBIL1
NM_001144962	NFKBIL1
NM_001320	CSNK2B
NM_005345	HSPA1A
NM_002904	RDBP
NM_001136153	ATF6B
NM_004381	ATF6B
NM_000593	TAP1
NM_001199456	BRD2
NM_005104	BRD2
NM_001199455	BRD2
NM_001113182	BRD2
NR_037625	BRD2
NM_021976	RXRB
NM_001141969	DAXX
NM_001350	DAXX
NM_002931	RING1
NM_001141970	DAXX
NM_001254717	DAXX
NM_018950	HLA-F
NM_001098478	HLA-F
NM_002116	HLA-A
NM_001242758	HLA-A
NM_001320	CSNK2B
NM_021904	GABBR1
NM_021903	GABBR1
NM_001470	GABBR1
NM_001098479	HLA-F
NM_001109809	ZFP57
NM_002127	HLA-G
NM_170783	ZNRD1
NM_014596	ZNRD1
NM_005516	HLA-E
NM_001517	GTF2H4
NM_203289	POU5F1
NM_002117	HLA-C
NM_001243042	HLA-C
NM_001173531	POU5F1
NM_002701	POU5F1
NM_007109	TCF19
NM_001077511	TCF19
NM_005514	HLA-B
NM_001144961	NFKBIL1
NM_005007	NFKBIL1
NM_000594	TNF
NM_001144963	NFKBIL1
NM_001144962	NFKBIL1
NM_025256	EHMT2
NM_006709	EHMT2
NM_002904	RDBP
NM_001206966	AGER
NM_001136153	ATF6B
NM_172197	AGER
NM_001206954	AGER
NM_001206932	AGER
NM_002586	PBX2
NM_001206936	AGER
NM_001206929	AGER
NR_038190	AGER
NM_001206940	AGER
NM_004381	ATF6B
NM_001136	AGER
NM_001206934	AGER
NM_000593	TAP1
NM_001199456	BRD2
NM_005104	BRD2
NM_001199455	BRD2
NM_001113182	BRD2
NR_037625	BRD2
NM_002931	RING1
NM_021976	RXRB
NM_001141969	DAXX
NM_001350	DAXX
NM_001141970	DAXX
NM_001254717	DAXX
NM_025256	EHMT2
NM_006709	EHMT2
NM_021904	GABBR1
NM_021903	GABBR1
NM_001470	GABBR1
NM_018950	HLA-F
NM_001098478	HLA-F
NM_001098479	HLA-F
NM_001109809	ZFP57
NM_002127	HLA-G
NM_002116	HLA-A
NM_001242758	HLA-A
NM_170783	ZNRD1
NM_014596	ZNRD1
NM_005516	HLA-E
NM_001517	GTF2H4
NM_203289	POU5F1
NM_002701	POU5F1
NM_007109	TCF19
NM_001173531	POU5F1
NM_001077511	TCF19
NM_002117	HLA-C
NM_005514	HLA-B
NM_001243042	HLA-C
NM_001144961	NFKBIL1
NM_005007	NFKBIL1
NM_000594	TNF
NM_001144962	NFKBIL1
NM_001144963	NFKBIL1
NM_001320	CSNK2B
NM_005345	HSPA1A
NM_002904	RDBP
NM_001206954	AGER
NM_001206932	AGER
NM_002586	PBX2
NM_001206936	AGER
NR_038190	AGER
NM_172197	AGER
NM_001206940	AGER
NM_001136	AGER
NM_001206966	AGER
NM_001206934	AGER
NM_001206929	AGER
NM_001243962	HLA-DQB1
NM_000593	TAP1
NM_001199455	BRD2
NM_001199456	BRD2
NM_001113182	BRD2
NM_005104	BRD2
NR_037625	BRD2
NM_002931	RING1
NM_021976	RXRB
NM_001141970	DAXX
NM_001141969	DAXX
NM_001350	DAXX
NM_001254717	DAXX
NM_001517	GTF2H4
NM_021904	GABBR1
NM_021903	GABBR1
NM_001470	GABBR1
NM_018950	HLA-F
NM_001109809	ZFP57
NM_001098478	HLA-F
NM_001098479	HLA-F
NM_002127	HLA-G
NM_002116	HLA-A
NM_001242758	HLA-A
NM_170783	ZNRD1
NM_014596	ZNRD1
NM_005516	HLA-E
NM_203289	POU5F1
NM_001173531	POU5F1
NM_002701	POU5F1
NM_007109	TCF19
NM_001077511	TCF19
NM_001243042	HLA-C
NM_002117	HLA-C
NM_005514	HLA-B
NM_001144961	NFKBIL1
NM_001144963	NFKBIL1
NM_001144962	NFKBIL1
NM_005007	NFKBIL1
NM_001320	CSNK2B
NM_000594	TNF
NM_172197	AGER
NM_001206954	AGER
NM_001206932	AGER
NM_002586	PBX2
NM_001206929	AGER
NM_001206936	AGER
NR_038190	AGER
NM_001206966	AGER
NM_001136	AGER
NM_001206940	AGER
NM_001206934	AGER
NM_000593	TAP1
NM_001199456	BRD2
NM_005104	BRD2
NM_001113182	BRD2
NM_001199455	BRD2
NR_037625	BRD2
NM_002931	RING1
NM_021976	RXRB
NM_018950	HLA-F
NM_001109809	ZFP57
NM_001098479	HLA-F
NM_001098478	HLA-F
NM_002127	HLA-G
NM_002116	HLA-A
NM_001242758	HLA-A
NM_170783	ZNRD1
NM_014596	ZNRD1
NM_005516	HLA-E
NM_203289	POU5F1
NM_001077511	TCF19
NM_002701	POU5F1
NM_007109	TCF19
NM_001173531	POU5F1
NM_002117	HLA-C
NM_001243042	HLA-C
NM_005514	HLA-B
NM_001144961	NFKBIL1
NM_000594	TNF
NM_001144963	NFKBIL1
NM_005007	NFKBIL1
NM_001144962	NFKBIL1
NM_001320	CSNK2B
NM_006709	EHMT2
NM_002904	RDBP
NM_025256	EHMT2
NM_001136	AGER
NM_002586	PBX2
NM_001206954	AGER
NM_001206936	AGER
NR_038190	AGER
NM_172197	AGER
NM_001206940	AGER
NM_001206966	AGER
NM_001206932	AGER
NM_001206934	AGER
NM_001206929	AGER
NM_000593	TAP1
NM_001199455	BRD2
NM_005104	BRD2
NM_001113182	BRD2
NM_001199456	BRD2
NR_037625	BRD2
NM_002636	PHF1
NM_024165	PHF1
NR_027692	PHF1
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_012147	DUX2
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_001164467	DUX4L3
NM_016834	MAPT
NM_001203252	MAPT
NM_001203251	MAPT
NM_016841	MAPT
NM_016835	MAPT
NM_001123066	MAPT
NM_005910	MAPT
NM_001123067	MAPT
