Gene Id	Gene Symbol	Entrez ID	Chromosome	Transcription Start	Transcription End
uc001ilo.3	CAMK1D	57118	chr10	12391582	12871733
uc001iln.3	CAMK1D	57118	chr10	12391582	12868137
uc001iqs.3	MLLT10	8028	chr10	21823100	22032559
uc021pny.1	MLLT10	8028	chr10	21823573	22032559
uc001iqr.2	MLLT10	8028	chr10	21823100	21846114
uc001iqu.2	MLLT10	8028	chr10	21823100	21846114
uc001iqq.2	MLLT10	8028	chr10	21823100	21846114
uc001iqv.3	MLLT10	8028	chr10	21823100	22032559
uc001iqt.3	MLLT10	8028	chr10	21823100	22032559
uc001ira.3	MLLT10	8028	chr10	21906040	22032559
uc001irb.3	MLLT10	8028	chr10	21962569	22032559
uc001iqx.1	MLLT10	8028	chr10	21823573	21884369
uc009xkf.1	MLLT10	8028	chr10	21823573	21884369
uc009xke.1	MLLT10	8028	chr10	21823573	21884369
uc001iqw.1	MLLT10	8028	chr10	21823573	21884369
uc001iro.3	MSRB2	22921	chr10	23384426	23410942
uc001irp.3	PTF1A	256297	chr10	23481459	23483181
uc001itv.3	RAB18	22931	chr10	27793248	27829099
uc001itw.3	RAB18	22931	chr10	27793248	27829099
uc010qdq.2	RAB18	22931	chr10	27793248	27829099
uc010qdr.2	RAB18	22931	chr10	27793248	27829099
uc001ivs.4	ZEB1	6935	chr10	31608100	31818742
uc001ivu.4	ZEB1	6935	chr10	31608100	31818742
uc009xlo.2	ZEB1	6935	chr10	31610063	31818742
uc009xlp.3	ZEB1	6935	chr10	31610063	31818742
uc010qeh.2	ZEB1	6935	chr10	31608100	31818742
uc001ivv.4	ZEB1	6935	chr10	31608100	31818742
uc001ivt.4	ZEB1	6935	chr10	31608100	31818742
uc010qef.2	ZEB1	6935	chr10	31607711	31818742
uc001ivr.4	ZEB1	6935	chr10	31607423	31818742
uc009xlk.1	ZEB1	6935	chr10	31608100	31813041
uc009xlh.1	ZEB1	6935	chr10	31608100	31803636
uc009xli.1	ZEB1	6935	chr10	31608100	31803636
uc009xlm.1	ZEB1	6935	chr10	31610063	31803636
uc009xln.1	ZEB1	6935	chr10	31610063	31803636
uc009xll.2	ZEB1	6935	chr10	31609475	31803636
uc009xlj.1	ZEB1	6935	chr10	31608100	31810864
uc010qeg.1	ZEB1	6935	chr10	31608100	31810864
uc001iyb.3	CREM	1390	chr10	35416384	35501886
uc001iya.3	CREM	1390	chr10	35415768	35501886
uc001iyd.3	CREM	1390	chr10	35426709	35501886
uc001iye.3	CREM	1390	chr10	35426709	35501886
uc001iyc.3	CREM	1390	chr10	35416384	35501886
uc001iyf.3	CREM	1390	chr10	35456466	35501886
uc001iyh.3	CREM	1390	chr10	35464514	35501886
uc001iyg.3	CREM	1390	chr10	35456466	35501886
uc001iyi.3	CREM	1390	chr10	35464514	35501886
uc001iyl.3	CREM	1390	chr10	35484054	35501886
uc001iym.3	CREM	1390	chr10	35484054	35501886
uc001iyp.3	CREM	1390	chr10	35484829	35501886
uc001ixx.3	CREM	1390	chr10	35415768	35468775
uc001iyn.3	CREM	1390	chr10	35484054	35501886
uc001iyo.3	CREM	1390	chr10	35484054	35501886
uc001iyq.3	CREM	1390	chr10	35484829	35501886
uc001iyr.3	CREM	1390	chr10	35484829	35501886
uc001ixy.3	CREM	1390	chr10	35415768	35501886
uc001ixz.3	CREM	1390	chr10	35415768	35501886
uc001iys.3	CREM	1390	chr10	35484829	35501886
uc001iyt.3	CREM	1390	chr10	35484829	35501886
uc001iyj.3	CREM	1390	chr10	35464789	35501886
uc001iyk.3	CREM	1390	chr10	35464789	35501886
uc001iza.1	ANKRD30A	91074	chr10	37414784	37521495
uc021ppc.1	ANKRD30A	91074	chr10	37414784	37520608
uc001izg.3	ZNF33A	7581	chr10	38299577	38348995
uc001izh.3	ZNF33A	7581	chr10	38299577	38348995
uc001izi.1	ZNF33A	7581	chr10	38299577	38354026
uc010qev.2	ZNF33A	7581	chr10	38299577	38348995
uc001izj.3	ZNF33A	7581	chr10	38305798	38329501
uc021ppe.1	ZNF33A	7581	chr10	38305739	38348995
uc001izk.3	ZNF37A	7587	chr10	38383263	38412278
uc001izl.3	ZNF37A	7587	chr10	38383263	38412278
uc001izm.3	ZNF37A	7587	chr10	38383263	38412278
uc021ppy.1	MAPK8	5599	chr10	49609654	49643183
uc010qgk.2	MAPK8	5599	chr10	49609654	49643183
uc001jgp.3	MAPK8	5599	chr10	49609654	49643183
uc001jgq.3	MAPK8	5599	chr10	49609654	49643183
uc001jgn.3	MAPK8	5599	chr10	49514785	49643183
uc001jgm.3	MAPK8	5599	chr10	49609641	49643183
uc001jgo.3	MAPK8	5599	chr10	49609641	49643183
uc009xoa.3	MAPK8	5599	chr10	49609654	49643183
uc001jkf.3	TFAM	7019	chr10	60145175	60155897
uc001jkg.3	TFAM	7019	chr10	60145175	60155897
uc001jlt.2	ARID5B	84159	chr10	63661012	63856707
uc001jlu.2	ARID5B	84159	chr10	63808969	63856707
uc010qil.2	ARID5B	84159	chr10	63661012	63810997
uc001jnd.3	SIRT1	23411	chr10	69644426	69678147
uc010qis.2	SIRT1	23411	chr10	69644938	69678147
uc009xpp.3	SIRT1	23411	chr10	69644938	69678147
uc001jne.3	SIRT1	23411	chr10	69651159	69678147
uc001jwn.1	KAT6B	23522	chr10	76586378	76792639
uc001jwo.1	KAT6B	23522	chr10	76598440	76792639
uc001jwp.1	KAT6B	23522	chr10	76598440	76792639
uc001jwm.1	KAT6B	23522	chr10	76586378	76781989
uc001kfb.3	PTEN	5728	chr10	89623194	89728532
uc021pvw.1	PTEN	5728	chr10	89623194	89728532
uc001khr.3	BTAF1	9044	chr10	93683735	93790080
uc001khs.1	BTAF1	9044	chr10	93716284	93749337
uc001kht.1	BTAF1	9044	chr10	93726393	93756937
uc009xua.1	BTAF1	9044	chr10	93683735	93719637
uc001kid.3	HHEX	3087	chr10	94449680	94455408
uc001kmr.3	LCOR	84458	chr10	98592016	98724198
uc001kms.2	LCOR	84458	chr10	98592016	98724198
uc001kmu.2	LCOR	84458	chr10	98592711	98724198
uc009xvg.2	C10orf12	84458	chr10	98592016	98742626
uc009xwj.3	NKX2-3	159296	chr10	101292689	101296280
uc021pxd.1	TLX1	3195	chr10	102891060	102897546
uc001ksw.3	TLX1	3195	chr10	102891060	102897546
uc001kta.3	BTRC	8945	chr10	103113824	103317070
uc001ktb.3	BTRC	8945	chr10	103113824	103317070
uc001ktc.3	BTRC	8945	chr10	103113824	103317070
uc001ksz.1	BTRC	8945	chr10	103113824	103239214
uc001kuo.2	NOLC1	9221	chr10	103911932	103923627
uc001kup.2	NOLC1	9221	chr10	103911932	103923627
uc001kuq.2	NOLC1	9221	chr10	103911932	103923627
uc009xxb.1	NOLC1	9221	chr10	103911932	103923627
uc001kur.2	NOLC1	9221	chr10	103911932	103923627
uc001kvb.3	NFKB2	4791	chr10	104154338	104162281
uc001kvd.3	NFKB2	4791	chr10	104155431	104162281
uc001kva.3	NFKB2	4791	chr10	104154228	104162281
uc009xxc.3	NFKB2	4791	chr10	104155499	104162281
uc010qqk.1	NFKB2	4791	chr10	104155431	104158699
uc001kvy.2	SUFU	51684	chr10	104263718	104393214
uc001kvx.3	SUFU	51684	chr10	104263718	104379220
uc001kvw.2	SUFU	51684	chr10	104263718	104378416
uc009xxe.2	SUFU	51684	chr10	104356447	104393214
uc009xxf.2	SUFU	51684	chr10	104356447	104393214
uc001kwv.3	TAF5	6877	chr10	105127723	105148822
uc010qqq.2	TAF5	6877	chr10	105127723	105148822
uc001kwy.1	PDCD11	22984	chr10	105156411	105206019
uc001kyy.3	MXI1	4601	chr10	111967362	112047123
uc001kza.3	MXI1	4601	chr10	111985761	112047123
uc001kyz.3	MXI1	4601	chr10	111969988	112047123
uc010qrc.2	MXI1	4601	chr10	111985761	112047123
uc009xxv.3	MXI1	4601	chr10	111987240	112047123
uc001lah.3	TCF7L2	6934	chr10	114710008	114927436
uc010qrp.2	TCF7L2	6934	chr10	114710008	114927436
uc010qrq.2	TCF7L2	6934	chr10	114710008	114927436
uc001lac.4	TCF7L2	6934	chr10	114710008	114927436
uc010qrk.2	TCF7L2	6934	chr10	114710008	114927436
uc001lad.4	TCF7L2	6934	chr10	114710008	114927436
uc001lag.4	TCF7L2	6934	chr10	114710008	114927436
uc001laf.4	TCF7L2	6934	chr10	114710008	114927436
uc010qrl.2	TCF7L2	6934	chr10	114710008	114927436
uc010qro.2	TCF7L2	6934	chr10	114710008	114927436
uc001lae.4	TCF7L2	6934	chr10	114710008	114927436
uc010qrm.2	TCF7L2	6934	chr10	114710008	114927436
uc010qrn.2	TCF7L2	6934	chr10	114710008	114927436
uc021pyg.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyh.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyi.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyj.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyk.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyl.1	TCF7L2	6934	chr10	114710008	114927436
uc021pym.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyn.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyo.1	TCF7L2	6934	chr10	114710008	114927436
uc021pyp.1	TCF7L2	6934	chr10	114710008	114927436
uc010qrr.2	TCF7L2	6934	chr10	114710881	114927436
uc010qrs.2	TCF7L2	6934	chr10	114710881	114927436
uc010qrt.2	TCF7L2	6934	chr10	114710881	114927436
uc010qrx.2	TCF7L2	6934	chr10	114889391	114927436
uc010qrv.2	TCF7L2	6934	chr10	114886572	114927436
uc010qrw.2	TCF7L2	6934	chr10	114889059	114927436
uc010qru.2	TCF7L2	6934	chr10	114799762	114927436
uc010quc.2	HMX3	340784	chr10	124895566	124897247
uc001lhc.1	HMX2	3167	chr10	124907637	124910188
uc009yas.2	FOXI2	399823	chr10	129535537	129539450
uc010quy.1	VENTX	27287	chr10	135051407	135055433
uc021qbi.1	DUX4L3	26583	chr10	135490278	135495193
uc021qbj.1	DUX2	26583	chr10	135493659	135498492
uc001ifp.3	DIP2C	22982	chr10	320129	735608
uc009xhi.1	DIP2C	22982	chr10	386419	415907
uc009xhj.1	DIP2C	22982	chr10	428358	460050
uc010pzz.1	DIP2C	22982	chr10	401479	419130
uc009xhk.1	DIP2C	22982	chr10	468763	531104
uc010qaj.2	KLF6	1316	chr10	3818187	3827473
uc001iha.3	KLF6	1316	chr10	3818187	3827473
uc010qak.2	KLF6	1316	chr10	3818187	3827473
uc010qal.2	KLF6	1316	chr10	3818187	3827473
uc001ihb.2	KLF6	1316	chr10	3822518	3827473
uc001ijj.2	PRKCQ	5588	chr10	6469104	6622254
uc009xim.2	PRKCQ	5588	chr10	6469104	6622254
uc009xin.2	PRKCQ	5588	chr10	6469104	6622254
uc001iji.1	PRKCQ	5588	chr10	6469104	6557280
uc010qax.2	PRKCQ	5588	chr10	6469104	6622254
uc001ity.4	MKX	283078	chr10	27961802	28034778
uc001itx.4	MKX	283078	chr10	27961802	28034778
uc010qdy.2	ZNF438	220929	chr10	31133564	31320866
uc010qdz.2	ZNF438	220929	chr10	31133564	31320866
uc001ivo.4	ZNF438	220929	chr10	31133564	31320866
uc009xlg.3	ZNF438	220929	chr10	31133564	31320866
uc001ivp.4	ZNF438	220929	chr10	31133564	31320866
uc010qea.2	ZNF438	220929	chr10	31133564	31320866
uc001ivn.3	ZNF438	220929	chr10	31133564	31288446
uc010qeb.2	ZNF438	220929	chr10	31133564	31320866
uc010qec.1	ZNF438	220929	chr10	31137459	31320866
uc001jaf.1	ZNF33B	7582	chr10	43084554	43133992
uc001jag.1	ZNF33B	7582	chr10	43084554	43133992
uc009xmg.1	ZNF33B	7582	chr10	43077041	43133992
uc001jae.1	ZNF33B	7582	chr10	43077041	43133992
uc001jad.3	ZNF33B	7582	chr10	43069630	43115092
uc010qgq.2	DRGX	644168	chr10	50574160	50599907
uc021pqd.1	DRGX	644168	chr10	50574160	50603486
uc009xph.3	EGR2	1959	chr10	64571755	64578927
uc010qim.2	EGR2	1959	chr10	64571755	64576126
uc010qin.2	EGR2	1959	chr10	64571755	64576126
uc001jmi.3	EGR2	1959	chr10	64571755	64576126
uc010qio.2	EGR2	1959	chr10	64571755	64578419
uc001jpp.3	NEUROG3	50674	chr10	71331790	71333210
uc001jst.2	ASCC1	51008	chr10	73855789	73976199
uc001jss.2	ASCC1	51008	chr10	73855789	73975751
uc001jsu.2	ASCC1	51008	chr10	73855789	73976199
uc010qju.2	ASCC1	51008	chr10	73855789	73976892
uc021pso.1	ASCC1	51008	chr10	73855789	73975867
uc001jsr.2	ASCC1	51008	chr10	73855789	73963282
uc001khe.1	ANKRD1	27063	chr10	92671856	92681032
uc001kkh.3	PDLIM1	9124	chr10	96997329	97050781
uc001kor.4	SFRP5	6425	chr10	99526507	99531756
uc001kqp.3	CHUK	1147	chr10	101948123	101989344
uc001ksx.3	LBX1	10660	chr10	102986732	102988717
uc001kuk.4	LDB1	8861	chr10	103867324	103874723
uc009xwz.3	LDB1	8861	chr10	103867324	103880210
uc001kul.3	LDB1	8861	chr10	103868181	103874723
uc001kuu.1	PITX3	5309	chr10	103989945	104001231
uc001kwt.3	PCGF6	84108	chr10	105062552	105110891
uc001kwu.3	PCGF6	84108	chr10	105062552	105110891
uc009xxk.3	PCGF6	84108	chr10	105062552	105110891
uc009xxl.3	PCGF6	84108	chr10	105062552	105110891
uc001lec.3	PRDX3	10935	chr10	120927214	120938345
uc021pzp.1	PRDX3	10935	chr10	120927214	120938345
uc010quf.2	NKX1-2	390010	chr10	126135997	126138550
uc001llr.2	NKX6-2	84504	chr10	134598319	134599537
uc021qbe.1	ADAM8	101	chr10	135075919	135090407
uc009ybi.3	ADAM8	101	chr10	135075919	135090407
uc010qva.2	ADAM8	101	chr10	135075919	135090407
uc009ybj.2	ADAM8	101	chr10	135085696	135090407
uc010qvb.1	ADAM8	101	chr10	135085317	135089498
uc001mbr.3	TRIM22	10346	chr11	5710816	5732093
uc009yes.3	TRIM22	10346	chr11	5710816	5732093
uc009yet.2	TRIM22	10346	chr11	5710816	5821759
uc010qzm.2	TRIM22	10346	chr11	5710816	5732093
uc001mbs.1	OR56B1	10346	chr11	5729402	5758319
uc009yev.1	OR56B1	10346	chr11	5729402	5758319
uc001mey.3	ZNF215	7762	chr11	6947653	6979278
uc001mez.1	ZNF215	7762	chr11	6953324	7005861
uc010raw.2	ZNF215	7762	chr11	6947653	6979278
uc010rax.2	ZNF215	7762	chr11	6947653	6979278
uc021qdx.1	TEAD1	7003	chr11	12695968	12966284
uc001mkk.4	TEAD1	7003	chr11	12900989	12966284
uc009ygl.3	TEAD1	7003	chr11	12901254	12966284
uc009ygk.3	TEAD1	7003	chr11	12849667	12887078
uc001mko.3	ARNTL	406	chr11	13299324	13408812
uc001mkp.3	ARNTL	406	chr11	13299324	13408812
uc001mkq.3	ARNTL	406	chr11	13299324	13408812
uc001mkr.3	ARNTL	406	chr11	13299324	13408812
uc001mks.3	ARNTL	406	chr11	13299324	13408812
uc001mkt.3	ARNTL	406	chr11	13299324	13408812
uc001mkw.3	ARNTL	406	chr11	13375847	13408812
uc001mkx.3	ARNTL	406	chr11	13378424	13408812
uc009ygm.1	ARNTL	406	chr11	13356444	13397309
uc001mkv.1	ARNTL	406	chr11	13371491	13393956
uc001mky.3	ARNTL	406	chr11	13397158	13408812
uc001mni.3	MYOD1	4654	chr11	17741109	17743678
uc001mvm.3	CAT	847	chr11	34460471	34493607
uc009ykc.1	CAT	847	chr11	34470738	34485782
uc001mvr.2	EHF	26298	chr11	34642587	34684834
uc021qfu.1	EHF	26298	chr11	34654010	34684834
uc009yke.2	EHF	26298	chr11	34642587	34684834
uc009ykf.2	EHF	26298	chr11	34643749	34684834
uc010rgn.2	CRY2	1408	chr11	45868956	45904799
uc009ykw.3	CRY2	1408	chr11	45868668	45904799
uc010rgo.2	CRY2	1408	chr11	45883473	45904799
uc021qil.1	CREB3L1	90993	chr11	46299227	46342972
uc021qik.1	CREB3L1	90993	chr11	46299227	46342296
uc001ncg.3	CREB3L1	90993	chr11	46337211	46342972
uc009ylm.3	NR1H3	10062	chr11	47279467	47290584
uc010rhk.2	NR1H3	10062	chr11	47269850	47290584
uc009yll.2	NR1H3	10062	chr11	47269850	47290584
uc001nen.4	NR1H3	10062	chr11	47279467	47290584
uc001nek.3	NR1H3	10062	chr11	47270448	47290584
uc001nem.3	NR1H3	10062	chr11	47279529	47290584
uc001nsc.1	C11orf9	745	chr11	61520120	61555989
uc001nse.1	C11orf9	745	chr11	61522860	61555989
uc010rll.1	C11orf9	745	chr11	61545077	61555989
uc001nvc.3	TAF6L	10629	chr11	62538774	62554813
uc009yof.3	TAF6L	10629	chr11	62538774	62549937
uc010rmg.2	TAF6L	10629	chr11	62538774	62546260
uc001nzq.1	ESRRA	2101	chr11	64073043	64084210
uc001nzr.1	ESRRA	2101	chr11	64073043	64084210
uc001nzs.1	ESRRA	2101	chr11	64073698	64084210
uc009ypn.1	ESRRA	2101	chr11	64081710	64082742
uc001oad.3	RPS6KA4	8986	chr11	64126624	64139687
uc001oae.3	RPS6KA4	8986	chr11	64126624	64139687
uc010rnl.2	RPS6KA4	8986	chr11	64126624	64139687
uc001oaf.3	RPS6KA4	8986	chr11	64126624	64139687
uc009ypp.3	RPS6KA4	8986	chr11	64126624	64139687
uc001oby.3	PPP2R5B	5526	chr11	64692142	64701950
uc001obz.3	PPP2R5B	5526	chr11	64692913	64701950
uc001ofi.3	KAT5	10524	chr11	65479472	65487077
uc001ofj.3	KAT5	10524	chr11	65479472	65487077
uc001ofk.3	KAT5	10524	chr11	65479472	65487077
uc010roo.2	KAT5	10524	chr11	65479472	65487077
uc001ofl.3	KAT5	10524	chr11	65480090	65487077
uc001ofp.3	OVOL1	5017	chr11	65554504	65564690
uc001ofq.3	OVOL1	5017	chr11	65561179	65564690
uc001ogj.2	DRAP1	10589	chr11	65686727	65689048
uc001ohx.1	NPAS4	266743	chr11	66188474	66194177
uc010rpc.1	NPAS4	266743	chr11	66188474	66194177
uc001oit.3	RBM14	10432	chr11	66384052	66397397
uc009yri.3	RBM14	10432	chr11	66384052	66397397
uc009yrh.3	RBM14	10432	chr11	66384052	66397397
uc001olv.3	AIP	9049	chr11	67250504	67258579
uc001ook.1	IGHMBP2	3508	chr11	68671318	68708069
uc001ooj.1	IGHMBP2	3508	chr11	68671318	68697274
uc001ool.1	IGHMBP2	3508	chr11	68697274	68708069
uc001oom.1	IGHMBP2	3508	chr11	68699772	68704559
uc001owh.3	RPS3	6188	chr11	75110561	75116733
uc001owg.3	RPS3	6188	chr11	75110561	75114989
uc001pem.4	MED17	9440	chr11	93517404	93546496
uc001pel.2	MED17	9440	chr11	93517404	93522962
uc001pta.3	MLL	4297	chr11	118307204	118397539
uc001ptb.3	MLL	4297	chr11	118307204	118397539
uc001pte.1	MLL	4297	chr11	118352429	118362643
uc001ptd.1	MLL	4297	chr11	118339489	118347697
uc001psz.1	MLL	4297	chr11	118307204	118345030
uc009zab.1	MLL	4297	chr11	118352429	118355029
uc001pui.3	FOXR1	283150	chr11	118842416	118851995
uc001puj.3	FOXR1	283150	chr11	118842416	118851995
uc001puk.3	FOXR1	283150	chr11	118849491	118851995
uc001pvp.3	HINFP	25988	chr11	118992232	119005765
uc021qrj.1	HINFP	25988	chr11	118992232	119005765
uc001pvq.3	HINFP	25988	chr11	118992232	119005765
uc001pvr.3	HINFP	25988	chr11	119002148	119005765
uc010rzb.2	HINFP	25988	chr11	118992232	119002246
uc001pwe.3	CBL	867	chr11	119076989	119178859
uc001pxc.3	POU2F3	25833	chr11	120110902	120190653
uc021qrk.1	POU2F3	25833	chr11	120107348	120190653
uc010rzk.2	POU2F3	25833	chr11	120110902	120190653
uc010rzl.2	POU2F3	25833	chr11	120110902	120190653
uc001pxe.1	POU2F3	25833	chr11	120176196	120190653
uc001qbu.3	PKNOX2	63876	chr11	125034558	125303285
uc010saz.2	PKNOX2	63876	chr11	125034558	125303285
uc010sba.2	PKNOX2	63876	chr11	125034558	125303285
uc010sbb.2	PKNOX2	63876	chr11	125034558	125303285
uc001qbv.3	PKNOX2	63876	chr11	125281358	125303285
uc001qdn.1	TIRAP	114609	chr11	126152981	126164828
uc001qdl.1	TIRAP	114609	chr11	126152981	126163071
uc001qdm.1	TIRAP	114609	chr11	126152981	126164534
uc001qdo.1	TIRAP	114609	chr11	126152981	126164828
uc009zcb.1	TIRAP	114609	chr11	126152981	126163071
uc010sbv.2	FLI1	2313	chr11	128563810	128683162
uc010sbu.2	FLI1	2313	chr11	128563810	128683162
uc009zci.3	FLI1	2313	chr11	128563810	128683162
uc010sbt.2	FLI1	2313	chr11	128556429	128683162
uc001qen.3	FLI1	2313	chr11	128628009	128638413
uc001qfc.4	BARX2	8538	chr11	129245880	129322174
uc001lpf.2	SIGIRR	59307	chr11	405715	417397
uc001lpe.1	SIGIRR	59307	chr11	405715	417397
uc001lpd.2	SIGIRR	59307	chr11	405715	414999
uc001lpg.3	SIGIRR	59307	chr11	405871	410027
uc001lqh.3	IRF7	3665	chr11	612554	615999
uc001lqi.3	IRF7	3665	chr11	612554	615999
uc001lqg.3	IRF7	3665	chr11	612554	615728
uc010qwf.2	IRF7	3665	chr11	612554	615647
uc010qwh.2	IRF7	3665	chr11	612554	615999
uc009ycb.3	IRF7	3665	chr11	612554	615259
uc001lqf.3	IRF7	3665	chr11	612554	615647
uc010qwg.2	IRF7	3665	chr11	612554	615647
uc001lqq.1	DEAF1	10522	chr11	644224	695740
uc021qbn.1	DEAF1	10522	chr11	644224	695740
uc009ycf.1	DEAF1	10522	chr11	644224	688057
uc021qcd.1	INS	3630	chr11	2181008	2182439
uc001lvo.1	INS	3630	chr11	2181008	2182439
uc001lvn.2	INS	3630	chr11	2181008	2182439
uc009ydg.1	INS-IGF2	3630	chr11	2181081	2182218
uc001lvu.3	ASCL2	430	chr11	2289727	2292182
uc001lyy.1	TRIM21	6737	chr11	4406126	4414926
uc001mdb.1	APBB1	322	chr11	6416354	6440300
uc001mdc.1	APBB1	322	chr11	6416354	6440644
uc001mdd.3	APBB1	322	chr11	6416354	6426093
uc009yey.2	APBB1	322	chr11	6423311	6426093
uc010rae.1	APBB1	322	chr11	6423311	6425921
uc010rah.1	APBB1	322	chr11	6423311	6440300
uc010rag.1	APBB1	322	chr11	6423311	6426645
uc009yfb.2	APBB1	322	chr11	6423311	6426645
uc009yfa.2	APBB1	322	chr11	6423311	6426093
uc001mde.2	APBB1	322	chr11	6423311	6426889
uc010rab.2	APBB1	322	chr11	6417007	6422918
uc010rad.2	APBB1	322	chr11	6422303	6423955
uc001mcy.1	APBB1	322	chr11	6416354	6417804
uc001mej.2	TAF10	6881	chr11	6632047	6633475
uc001mhd.1	ASCL3	56676	chr11	8959118	8964580
uc001mlb.3	PTH	5741	chr11	13513600	13517567
uc001mmg.3	SOX6	55553	chr11	15987994	16497935
uc001mme.3	SOX6	55553	chr11	15987994	16424413
uc001mmd.3	SOX6	55553	chr11	15987994	16424413
uc001mmf.3	SOX6	55553	chr11	15987994	16430430
uc001mmh.1	SOX6	55553	chr11	16285994	16760190
uc001mmi.3	SOX6	55553	chr11	16332806	16628303
uc009ygs.2	SOX6	55553	chr11	16305301	16424413
uc001mmj.3	SOX6	55553	chr11	16339579	16627538
uc001mpm.3	E2F8	79733	chr11	19245609	19262507
uc001mpn.4	E2F8	79733	chr11	19245609	19263167
uc009yhv.3	E2F8	79733	chr11	19245609	19262507
uc001mpo.1	E2F8	79733	chr11	19258860	19263145
uc001mtg.4	PAX6	5080	chr11	31806339	31832879
uc001mtf.4	PAX6	5080	chr11	31806339	31832879
uc009yjr.3	PAX6	5080	chr11	31806339	31839509
uc021qfm.1	PAX6	5080	chr11	31806339	31839509
uc021qfl.1	PAX6	5080	chr11	31806339	31833731
uc001mtd.4	PAX6	5080	chr11	31806339	31832215
uc001mte.4	PAX6	5080	chr11	31806339	31832593
uc001mth.4	PAX6	5080	chr11	31806339	31832879
uc021qfn.1	PAX6	5080	chr11	31814756	31828010
uc001mtl.2	WT1	7490	chr11	32409321	32452363
uc001mtn.2	WT1	7490	chr11	32409321	32457081
uc001mto.2	WT1	7490	chr11	32409321	32457081
uc001mtm.2	WT1	7490	chr11	32409321	32452363
uc001mtq.2	WT1	7490	chr11	32409321	32457081
uc009yjs.2	WT1	7490	chr11	32409321	32457081
uc010rem.2	LMO2	4005	chr11	33880122	33913836
uc010rel.2	LMO2	4005	chr11	33880122	33891509
uc001mve.3	LMO2	4005	chr11	33880122	33891371
uc001mvc.3	LMO2	4005	chr11	33880122	33886697
uc001mvd.3	LMO2	4005	chr11	33880122	33891132
uc001mvp.2	ELF5	2001	chr11	34500341	34535347
uc001mvo.1	ELF5	2001	chr11	34500341	34533346
uc021qft.1	ELF5	2001	chr11	34500341	34533346
uc009ykd.2	ELF5	2001	chr11	34500341	34535347
uc001mvq.2	ELF5	2001	chr11	34513143	34535347
uc001mwq.2	TRAF6	7189	chr11	36505316	36531863
uc001mws.2	TRAF6	7189	chr11	36505316	36531863
uc001myb.3	ALX4	60529	chr11	44282277	44331716
uc001nfb.1	SPI1	6688	chr11	47376408	47400127
uc001nfc.1	SPI1	6688	chr11	47376408	47400127
uc009ylp.1	SPI1	6688	chr11	47379731	47400127
uc001ntq.2	MTA2	9219	chr11	62360674	62369312
uc010rlx.1	MTA2	9219	chr11	62360674	62368747
uc001nyc.3	RCOR2	283248	chr11	63678692	63684316
uc001obq.3	MEN1	4221	chr11	64570985	64578766
uc001obm.3	MEN1	4221	chr11	64570985	64578188
uc001obj.3	MEN1	4221	chr11	64570985	64578035
uc001obn.3	MEN1	4221	chr11	64570985	64578188
uc001obo.3	MEN1	4221	chr11	64570985	64578213
uc001obk.3	MEN1	4221	chr11	64570985	64578035
uc001obr.3	MEN1	4221	chr11	64570985	64578766
uc001obl.3	MEN1	4221	chr11	64570985	64578035
uc001ocf.1	BATF2	116071	chr11	64755416	64764517
uc001oce.1	BATF2	116071	chr11	64755416	64757745
uc001off.3	RELA	5970	chr11	65421066	65430443
uc001ofh.3	RELA	5970	chr11	65421066	65430443
uc001ofg.3	RELA	5970	chr11	65421066	65430443
uc021qlq.1	RELA	5970	chr11	65421066	65430443
uc010ron.2	RELA	5970	chr11	65421066	65430443
uc009yqr.3	RELA	5970	chr11	65421066	65430443
uc001ofe.2	RELA	5970	chr11	65421071	65430443
uc009yqs.1	RELA	5970	chr11	65423158	65427259
uc001ogg.1	FOSL1	8061	chr11	65659691	65667997
uc010ros.1	FOSL1	8061	chr11	65659691	65667997
uc001ohp.1	BRMS1	25855	chr11	66104803	66112582
uc001oho.1	BRMS1	25855	chr11	66104803	66112582
uc009yre.3	BRMS1	25855	chr11	66105608	66108341
uc001omp.3	TBX10	347853	chr11	67398773	67407031
uc001osh.4	PHOX2A	401	chr11	71950120	71955220
uc001owe.2	ARRB1	408	chr11	74971165	75062875
uc001owf.2	ARRB1	408	chr11	74971165	75062875
uc010rtc.1	CREBZF	58487	chr11	85368607	85376182
uc010rtd.1	CREBZF	58487	chr11	85368607	85376182
uc001pas.2	CREBZF	58487	chr11	85368607	85376182
uc001pce.3	FZD4	8322	chr11	86656716	86666440
uc001pgh.2	PGR	5241	chr11	100900354	101000544
uc001pgi.2	PGR	5241	chr11	100900354	101000544
uc009yww.1	PGR	5241	chr11	100900354	101000544
uc001pgj.2	PGR	5241	chr11	100900354	101000544
uc009ywx.1	PGR	5241	chr11	100900354	101000544
uc001pgg.2	PGR	5241	chr11	100900354	100934756
uc001pjz.4	NPAT	4863	chr11	108028118	108093365
uc001pka.3	NPAT	4863	chr11	108041872	108060064
uc010rvv.2	NPAT	4863	chr11	108028118	108040928
